,date,hour,h,FRACDF,PAR,solar radiation,Temperature inside chamber,CO2 concentration air sampling average
0,2019/12/25,1,0,0,0,0,17.39298169,783.1147343
1,2019/12/25,3,0,0,0,0,17.61333082,860.5925926
2,2019/12/25,5,0,0,0,0,18.77874748,919.0905797
3,2019/12/25,7,0.043047048,0.144339688,2.10894845,4.439891474,20.45042194,956.3997585
4,2019/12/25,9,0.322947383,0.190994082,68.95582386,145.1701555,23.69988923,665.2650463
5,2019/12/25,11,0.519804754,0.074771852,201.2307636,423.6437128,27.0874903,430.1630435
6,2019/12/25,13,0.504193442,0.074998506,97.58013792,205.4318693,28.58660057,435.1990741
7,2019/12/25,15,0.283786182,0.132360162,41.32603111,87.00217076,26.90729286,475.4070048
8,2019/12/25,17,0.019308757,0.211514512,4.210092287,8.863352184,22.50855649,500.9388889
9,2019/12/25,19,0,0,0,0,20.56753303,590.0442029
10,2019/12/25,21,0,0,0,0,17.95527473,635.8804348
11,2019/12/25,23,0,0,0,0,17.82230409,743.0787037
12,2019/12/26,1,0,0,0,0,17.80895627,838.9432367
13,2019/12/26,3,0,0,0,0,17.95087321,918.4594907
14,2019/12/26,5,0,0,0,0,18.96901178,980.884058
15,2019/12/26,7,0.042466006,0.473323229,0.819053623,1.724323417,21.14348627,1006.551932
16,2019/12/26,9,0.322155257,0.874313463,9.780629862,20.59079971,22.10276036,689.8923611
17,2019/12/26,11,0.519840909,0.876248447,51.4956915,108.4119821,23.74221748,507.955314
18,2019/12/26,13,0.505183916,0.891383836,74.38261845,156.5949862,25.25531935,400.8019324
19,2019/12/26,15,0.285392927,0.943905613,25.13825987,52.92265235,23.26899234,421.8298611
20,2019/12/26,17,0.020172372,0.488591719,1.443812589,3.039605451,21.86109093,482.7826087
21,2019/12/26,19,0,0,0,0,20.14518768,567.9166667
22,2019/12/26,21,0,0,0,0,18.54910075,581.4202899
23,2019/12/26,23,0,0,0,0,18.21145203,603.339372
24,2019/12/27,1,0,0,0,0,18.08675052,695.1863426
25,2019/12/27,3,0,0,0,0,18.03134759,788.4601449
26,2019/12/27,5,0,0,0,0,19.05908252,831.8055556
27,2019/12/27,7,0.041930738,0.325680176,2.384838295,5.0207122,21.18019786,775.115942
28,2019/12/27,9,0.321473712,0.438898256,67.38719579,141.8677806,22.05598356,519.0217391
29,2019/12/27,11,0.520006604,0.133486829,198.1706947,417.2014626,24.78743165,392.3842593
30,2019/12/27,13,0.506299952,0.183179725,91.24873747,192.1026052,26.32519733,429.0169082
31,2019/12/27,15,0.287100761,0.122670823,49.68651824,104.6031963,26.16067834,470.6630435
32,2019/12/27,17,0.021076886,0.128722637,12.84144396,27.03461887,22.23879154,426.7696759
33,2019/12/27,19,0,0,0,0,18.95421917,513.7838164
34,2019/12/27,21,0,0,0,0,17.70794424,602.287037
35,2019/12/27,23,0,0,0,0,17.58610933,693.9601449
36,2019/12/28,1,0,0,0,0,17.54185567,774.3019324
37,2019/12/28,3,0,0,0,0,17.62258358,837.3414352
38,2019/12/28,5,0,0,0,0,18.73612166,900.3731884
39,2019/12/28,7,0.041441948,0.126688051,3.10171658,6.529929642,20.60591482,932.9178241
40,2019/12/28,9,0.320903793,0.098062648,64.24365885,135.2498081,22.94819796,531.5374396
41,2019/12/28,11,0.520302044,0.053892942,139.6322504,293.9626324,25.6405932,420.5451389
42,2019/12/28,13,0.507540833,0.057109802,93.11600926,196.0337037,27.2676608,438.8188406
43,2019/12/28,15,0.288908189,0.141435415,35.49140788,74.71875343,24.89108545,444.071256
44,2019/12/28,17,0.022021591,0.010629354,3.259744271,6.862619518,22.08645833,529.4918981
45,2019/12/28,19,0,0,0,0,20.84129672,605.0096618
46,2019/12/28,21,0,0,0,0,17.87468056,618.7592593
47,2019/12/28,23,0,0,0,0,17.37293408,719.321256
48,2019/12/29,1,0,0,0,0,17.42038616,811.5072464
49,2019/12/29,3,0,0,0,0,17.56496063,887.4861111
50,2019/12/29,5,0,0,0,0,18.66079144,944.1859903
51,2019/12/29,7,0.041000294,0.140970757,1.883424518,3.965104248,20.5855162,978.0740741
52,2019/12/29,9,0.320446456,0.09917922,61.43258524,129.3317584,23.04686579,610.6992754
53,2019/12/29,11,0.52072737,0.060968669,204.8186759,431.1972125,26.70553257,413.9166667
54,2019/12/29,13,0.508905817,0.120661045,116.4058594,245.0649671,30.2425791,430.3586957
55,2019/12/29,15,0.290813719,0.770503244,47.78985678,100.6102248,25.06317331,442.0729167
56,2019/12/29,17,0.023005766,0.474637149,3.233265761,6.806875286,21.95455788,474.7379227
57,2019/12/29,19,0,0,0,0,21.56055616,552.4386574
58,2019/12/29,21,0,0,0,0,18.29393364,531.865942
59,2019/12/29,23,0,0,0,0,17.89236513,632.9884259
60,2019/12/30,1,0,0,0,0,17.90541228,738.4009662
61,2019/12/30,3,0,0,0,0,17.91711064,821.5857488
62,2019/12/30,5,0,0,0,0,18.96606741,889.4918981
63,2019/12/30,7,0.040606382,0.489509941,0.468286957,0.985867277,21.11383706,944.0471014
64,2019/12/30,9,0.320102548,0.984232801,6.457560448,13.5948641,22.45397539,958.7199074
65,2019/12/30,11,0.521282646,0.985243164,10.93775367,23.02684984,22.64383895,939.3043478
66,2019/12/30,13,0.510394125,0.967910279,9.94250839,20.93159661,22.45987774,877.1643519
67,2019/12/30,15,0.292815866,0.975795712,4.738184592,9.975125456,22.12676998,778.7512077
68,2019/12/30,17,0.024028683,0.491239722,0.509779456,1.073219907,19.93412703,569.119213
69,2019/12/30,19,0,0,0,0,18.38324638,510.4190821
70,2019/12/30,21,0,0,0,0,18.1202967,546.1111111
71,2019/12/30,23,0,0,0,0,17.99277549,572.6666667
72,2019/12/31,1,0,0,0,0,17.93511776,603.6712963
73,2019/12/31,3,0,0,0,0,18.09456498,676.6654589
74,2019/12/31,5,0,0,0,0,19.07429878,758.8031401
75,2019/12/31,7,0.04026076,0.193593613,1.777415991,3.741928403,21.23017694,802.0497685
76,2019/12/31,9,0.319872803,0.8178795,57.57109925,121.2023142,23.74193853,523.3345411
77,2019/12/31,11,0.521967855,0.9827141,32.78221757,69.01519489,22.3238299,409.5084541
78,2019/12/31,13,0.512004943,0.180846411,58.31033134,122.7585923,23.02409704,407.2175926
79,2019/12/31,15,0.294913142,0.177194637,42.46744319,89.40514355,24.33765904,419.0181159
80,2019/12/31,17,0.025089604,0.20359299,6.750467245,14.21150999,21.70303474,519.5509259
81,2019/12/31,19,0,0,0,0,19.30584516,529.9613527
82,2019/12/31,21,0,0,0,0,18.06888044,570.8333333
83,2019/12/31,23,0,0,0,0,17.72937505,635.4009662
84,2020/1/1,1,0,0,0,0,17.6220428,702.6608796
85,2020/1/1,3,0,0,0,0,17.70673699,769.4794686
86,2020/1/1,5,0,0,0,0,18.6889866,826.0243056
87,2020/1/1,7,0.039963923,0.109921602,1.575820994,3.317517883,20.71156645,862.9444444
88,2020/1/1,9,0.319759739,0.28073488,64.92090193,136.675583,23.51046356,605.5700483
89,2020/1/1,11,0.522784502,0.627656936,125.4935334,264.1969124,25.51616058,406.3969907
90,2020/1/1,13,0.513735549,0.550812149,107.7320159,226.8042441,27.20092639,427.2355072
91,2020/1/1,15,0.297099636,0.234194405,54.85752936,115.4895355,26.24551907,447.0736715
92,2020/1/1,17,0.026185147,0.099140436,9.752223205,20.53099622,22.88319558,429.0219907
93,2020/1/1,19,0,0,0,0,19.09713217,468.1908213
94,2020/1/1,21,0,0,0,0,17.80996795,568.2850242
95,2020/1/1,23,0,0,0,0,17.61197567,666.9675926
96,2020/1/2,1,0,0,0,0,17.6156341,755.0857488
97,2020/1/2,3,0,0,0,0,17.84589056,825.5809179
98,2020/1/2,5,0,0,0,0,19.29431626,890.6273148
99,2020/1/2,7,0.039718966,0.089171612,2.410583055,5.074911694,21.41777792,928.9698068
100,2020/1/2,9,0.319762475,0.221994138,66.98289588,141.0166229,23.66502983,602.75
101,2020/1/2,11,0.523729215,0.388901278,200.8463693,422.8344617,27.68456967,416.6135266
102,2020/1/2,13,0.51558877,0.401243735,91.22788687,192.0587092,26.94906238,418.7743056
103,2020/1/2,15,0.299382668,0.527392369,50.32795197,105.9535831,25.49726227,449.4794686
104,2020/1/2,17,0.027319798,0.351559709,5.178630253,10.90237948,22.45226316,472.2862319
105,2020/1/2,19,0,0,0,0,20.80959137,512.6087963
106,2020/1/2,21,0,0,0,0,17.95992525,558.4082126
107,2020/1/2,23,0,0,0,0,17.55132405,660.455314
108,2020/1/3,1,0,0,0,0,17.5818243,754.4270833
109,2020/1/3,3,0,0,0,0,17.75654272,827.4528986
110,2020/1/3,5,0,0,0,0,18.99033626,885.2037037
111,2020/1/3,7,0.039521002,0.289318612,1.918187962,4.038290447,20.98800795,925.3804348
112,2020/1/3,9,0.319878561,0.621117499,26.98656852,56.81382847,23.28560062,790.9282407
113,2020/1/3,11,0.524803317,0.636790674,87.81712382,184.8781554,24.80315717,434.5362319
114,2020/1/3,13,0.517561769,0.842134488,66.35958216,139.7043835,24.65921335,411.7152778
115,2020/1/3,15,0.301756281,0.513698391,52.1072406,109.6994539,25.40482107,439.0036232
116,2020/1/3,17,0.028490145,0.449808629,7.066021122,14.87583394,22.80787689,462.9606481
117,2020/1/3,19,0,0,0,0,20.87300534,527.5338164
118,2020/1/3,21,0,0,0,0,17.99224653,570.8333333
119,2020/1/3,23,0,0,0,0,17.58455115,664.3171296
120,2020/1/4,1,0,0,0,0,17.60234821,755.47343
121,2020/1/4,3,0,0,0,0,17.89996606,827.7379227
122,2020/1/4,5,0,0,0,0,19.07222135,878.994213
123,2020/1/4,7,0.039373035,0.205111111,1.505948592,3.170418088,21.35459463,900.5229469
124,2020/1/4,9,0.320110692,0.711825207,24.35359325,51.27072264,22.87224309,715.4625604
125,2020/1/4,11,0.526006462,0.137807592,47.45129937,99.89747236,22.63294414,438.6157407
126,2020/1/4,13,0.519653526,0.633804052,51.8346401,109.1255581,22.98705318,406.0845411
127,2020/1/4,15,0.304218907,0.672011929,28.32477252,59.63110004,22.4626146,428.7986111
128,2020/1/4,17,0.029695381,0.369243052,3.89001878,8.189513221,22.14446051,482.1642512
129,2020/1/4,19,0,0,0,0,20.9671769,503.8828502
130,2020/1/4,21,0,0,0,0,18.13986444,484.6226852
131,2020/1/4,23,0,0,0,0,17.8941191,546.3115942
132,2020/1/5,1,0,0,0,0,17.70374978,626.0740741
133,2020/1/5,3,0,0,0,0,17.91908988,707.4649758
134,2020/1/5,5,0,0,0,0,19.19570264,766.9166667
135,2020/1/5,7,0.039275384,0.121085257,2.424309201,5.103808845,20.94854812,792.4085648
136,2020/1/5,9,0.320459093,0.10305002,62.48340874,131.5440184,23.08848888,604.4444444
137,2020/1/5,11,0.527338227,0.063678424,185.3457259,390.2015282,25.6952842,411.3816425
138,2020/1/5,13,0.521862966,0.036093901,107.4423877,226.1945004,26.01358297,430.0752315
139,2020/1/5,15,0.306768951,0.056735594,31.30005646,65.89485571,21.94938584,428.1727053
140,2020/1/5,17,0.03093468,0.057603508,5.277386173,11.11028668,21.22264364,508.3176329
141,2020/1/5,19,0,0,0,0,20.13591104,529.2604167
142,2020/1/5,21,0,0,0,0,17.95093472,556.1062802
143,2020/1/5,23,0,0,0,0,17.48035047,630.5567633
144,2020/1/6,1,0,0,0,0,17.42701159,728.474537
145,2020/1/6,3,0,0,0,0,17.54675358,812.9830918
146,2020/1/6,5,0,0,0,0,18.56425867,863.5185185
147,2020/1/6,7,0.039228332,0.12054146,1.891992564,3.983142239,20.43255475,880.6932367
148,2020/1/6,9,0.320923898,0.09188665,65.71372842,138.3446914,22.17153631,557.6727053
149,2020/1/6,11,0.52879811,0.046634004,223.6168068,470.7722248,26.73883287,427.494213
150,2020/1/6,13,0.524188961,0.054138458,131.7817764,277.4353187,27.78950505,440.9806763
151,2020/1/6,15,0.309404793,0.430223161,47.25032139,99.47436083,24.04572917,426.349537
152,2020/1/6,17,0.032207202,0.384638371,5.978171923,12.5856251,21.46020709,475.3804348
153,2020/1/6,19,0,0,0,0,20.31828019,502.7125604
154,2020/1/6,21,0,0,0,0,18.15680397,500.7291667
155,2020/1/6,23,0,0,0,0,17.92993822,534.1666667
156,2020/1/7,1,0,0,0,0,17.93119362,562.2801932
157,2020/1/7,3,0,0,0,0,17.81455214,638.2152778
158,2020/1/7,5,0,0,0,0,19.00872036,732.7294686
159,2020/1/7,7,0.039232123,0.415442635,2.611740587,5.498401235,20.99130063,800.5717593
160,2020/1/7,9,0.321505153,0.74451307,29.96359225,63.08124684,22.7560218,670.9625604
161,2020/1/7,11,0.530385539,0.891166536,38.04081445,80.08592516,22.67324972,463.3888889
162,2020/1/7,13,0.526630333,0.953506993,20.38447957,42.91469384,21.65556652,405.1412037
163,2020/1/7,15,0.312124785,0.982249907,5.45897939,11.49258819,21.46547023,451.6261574
164,2020/1/7,17,0.033512089,0.494728991,0.104256894,0.219488198,21.98650653,515.8925121
165,2020/1/7,19,0,0,0,0,18.9508894,545.442029
166,2020/1/7,21,0,0,0,0,17.93547917,583.0648148
167,2020/1/7,23,0,0,0,0,17.68270633,649.0628019
168,2020/1/8,1,0,0,0,0,17.85231541,703.9251208
169,2020/1/8,3,0,0,0,0,17.98713491,753.375
170,2020/1/8,5,0,0,0,0,19.09967607,818.9975845
171,2020/1/8,7,0.039286969,0.495879509,0.064391949,0.135561997,21.1556306,863.5108696
172,2020/1/8,9,0.322202821,0.97629196,21.3277262,44.9004762,22.54626814,836.2939815
173,2020/1/8,11,0.532099871,0.331315781,186.9688877,393.618711,27.54363514,425.8913043
174,2020/1/8,13,0.529185854,0.552870437,131.7964973,277.4663101,30.1316916,419.7743056
175,2020/1/8,15,0.314927256,0.495203874,55.42255996,116.6790736,28.80956704,458.5229469
176,2020/1/8,17,0.034848473,0.463435388,8.650225964,18.21100203,23.03536677,447.1437198
177,2020/1/8,19,0,0,0,0,21.63862694,507.8506944
178,2020/1/8,21,0,0,0,0,19.40751831,557.6570048
179,2020/1/8,23,0,0,0,0,18.24955905,589.5335648
180,2020/1/9,1,0,0,0,0,17.88226589,627.6533816
181,2020/1/9,3,0,0,0,0,18.01218071,671.9903382
182,2020/1/9,5,0,0,0,0,19.0308793,710.3541667
183,2020/1/9,7,0.039393053,0.16320269,1.799660266,3.788758454,21.17782655,752.3429952
184,2020/1/9,9,0.323016794,0.128581638,55.47782303,116.7954169,22.28315236,490.9270833
185,2020/1/9,11,0.533940407,0.064964979,159.9047863,336.6416554,25.24169163,405.1413043
186,2020/1/9,13,0.531854252,0.060476311,114.7689607,241.6188646,27.24922275,418.5543478
187,2020/1/9,15,0.317810506,0.163765021,58.10537716,122.3271098,26.05272535,432.7280093
188,2020/1/9,17,0.036215468,0.325682663,7.359658313,15.4940175,22.62656899,461.8707729
189,2020/1/9,19,0,0,0,0,21.23088377,502.2974537
190,2020/1/9,21,0,0,0,0,18.57505916,481.6980676
191,2020/1/9,23,0,0,0,0,17.87987963,537.1388889
192,2020/1/10,1,0,0,0,0,17.89772697,609.8414352
193,2020/1/10,3,0,0,0,0,18.09036552,691.7644928
194,2020/1/10,5,0,0,0,0,19.03829544,770.9328704
195,2020/1/10,7,0.039550537,0.164996005,1.782092029,3.751772693,21.0841006,812.3115942
196,2020/1/10,9,0.323946906,0.111651365,72.26727815,152.1416382,22.28363967,506.2258454
197,2020/1/10,11,0.535906397,0.073227246,224.845732,473.3594357,26.52535673,409.1701389
198,2020/1/10,13,0.534634218,0.06887934,138.2046084,290.9570704,28.08880651,416.6654589
199,2020/1/10,15,0.320772815,0.231252201,47.85522889,100.7478503,26.64377348,461.8417874
200,2020/1/10,17,0.037612181,0.101340336,8.294074612,17.46120971,23.07559458,581.9074074
201,2020/1/10,19,0,0,0,0,20.4163838,548.9094203
202,2020/1/10,21,0,0,0,0,18.08509826,525.3402778
203,2020/1/10,23,0,0,0,0,17.85245377,601.6763285
204,2020/1/11,1,0,0,0,0,17.58803533,672.1574074
205,2020/1/11,3,0,0,0,0,17.50585664,757.513285
206,2020/1/11,5,0,0,0,0,18.69805367,828.9673913
207,2020/1/11,7,0.039759564,0.367125921,1.762161892,3.70981451,20.64050675,873.5856481
208,2020/1/11,9,0.324992944,0.594656112,43.44204423,91.45693523,23.38599869,710.1171498
209,2020/1/11,11,0.537997061,0.099773809,178.0368839,374.8144924,26.03253103,406.068287
210,2020/1/11,13,0.537524422,0.059221553,129.4089773,272.4399522,28.44987897,382.178744
211,2020/1/11,15,0.323812453,0.119130147,50.35751897,106.0158294,26.16104678,413.7270531
212,2020/1/11,17,0.03903771,0.159104163,8.347472915,17.57362719,22.77997588,469.9525463
213,2020/1/11,19,0,0,0,0,20.50509624,530.9891304
214,2020/1/11,21,0,0,0,0,17.82984109,536.0253623
215,2020/1/11,23,0,0,0,0,17.45517917,631.5752315
216,2020/1/12,1,0,0,0,0,17.56944392,721.0231481
217,2020/1/12,3,0,0,0,0,17.65012033,791.1171498
218,2020/1/12,5,0,0,0,0,19.09450422,847.2705314
219,2020/1/12,7,0.040020262,0.273311608,0.806099858,1.697052333,21.43008115,892.7638889
220,2020/1/12,9,0.326154652,0.803413807,23.63179928,49.75115638,22.71970164,723.3055556
221,2020/1/12,11,0.540211595,0.856512961,51.47371277,108.3657111,23.28749994,438.5046296
222,2020/1/12,13,0.540523532,0.762289825,62.08009313,130.6949329,23.87243478,416.4951691
223,2020/1/12,15,0.326927709,0.913669929,34.25624091,72.11840192,22.67908772,409.068287
224,2020/1/12,17,0.040491169,0.237013215,4.532156522,9.541382151,22.1127143,448.0507246
225,2020/1/12,19,0,0,0,0,20.96837882,499.8043981
226,2020/1/12,21,0,0,0,0,18.05788635,506.4855072
227,2020/1/12,23,0,0,0,0,17.67047368,581.6268116
228,2020/1/13,1,0,0,0,0,17.8077937,634.869213
229,2020/1/13,3,0,0,0,0,17.7022386,687.4202899
230,2020/1/13,5,0,0,0,0,19.04934887,721.8912037
231,2020/1/13,7,0.040332729,0.255848507,1.94419401,4.093040021,21.01338899,740.7596618
232,2020/1/13,9,0.327431718,0.151239132,69.42283512,146.1533371,23.24199939,492.986715
233,2020/1/13,11,0.542549173,0.066267446,227.984936,479.9682863,27.22696461,408.3425926
234,2020/1/13,13,0.543630227,0.653262365,139.6797969,294.0627303,28.51926797,425.8683575
235,2020/1/13,15,0.330116909,0.531121094,57.21729008,120.4574528,27.31516043,481.462963
236,2020/1/13,17,0.041971692,0.28886595,8.764600169,18.45178983,23.12616474,465.9408213
237,2020/1/13,19,0,0,0,0,20.75511289,501.4649758
238,2020/1/13,21,0,0,0,0,18.0034348,515.3321759
239,2020/1/13,23,0,0,0,0,17.57805772,623.0664251
240,2020/1/14,1,0,0,0,0,17.52953472,717.8726852
241,2020/1/14,3,0,0,0,0,17.71489461,798.4480676
242,2020/1/14,5,0,0,0,0,18.8443688,862.0277778
243,2020/1/14,7,0.040697027,0.17773364,1.994717807,4.19940591,20.61146127,898.4594907
244,2020/1/14,9,0.328823757,0.177855629,68.16598099,143.5073284,23.13779828,635.9504831
245,2020/1/14,11,0.545008933,0.343545319,172.3405794,362.8222724,26.15353401,409.5486111
246,2020/1/14,13,0.546843192,0.622060062,101.2720694,213.2043566,26.63385488,412.4565217
247,2020/1/14,15,0.333378423,0.447802803,48.74198255,102.6147001,25.53079765,423.9166667
248,2020/1/14,17,0.043478444,0.428304068,3.129370978,6.588149427,21.77337208,453.3240741
249,2020/1/14,19,0,0,0,0,20.92035304,489.1304348
250,2020/1/14,21,0,0,0,0,18.52223227,509.9884259
251,2020/1/14,23,0,0,0,0,18.02017836,620.1231884
252,2020/1/15,1,0,0,0,0,18.06493434,708.0181159
253,2020/1/15,3,0,0,0,0,18.08482577,781.8449074
254,2020/1/15,5,0,0,0,0,19.09184571,847.1219807
255,2020/1/15,7,0.041113175,0.202470335,1.973438629,4.154607639,21.36974318,885.7511574
256,2020/1/15,9,0.330330299,0.168996146,70.11956745,147.620142,23.27082064,569.6654589
257,2020/1/15,11,0.547589965,0.295133867,203.4559871,428.3283938,26.70467541,413.3128019
258,2020/1/15,13,0.550161107,0.113424585,90.11195189,189.7093724,25.38415331,401.599537
259,2020/1/15,15,0.336710644,0.090464116,57.33598394,120.7073346,26.16300233,455.2318841
260,2020/1/15,17,0.045010608,0.128783237,9.336807608,19.65643707,22.76001757,459.7028986
261,2020/1/15,19,0,0,0,0,20.56061657,508.6909722
262,2020/1/15,21,0,0,0,0,18.00848188,525.397343
263,2020/1/15,23,0,0,0,0,17.7101287,615.7766204
264,2020/1/16,1,0,0,0,0,17.64466512,691.0640097
265,2020/1/16,3,0,0,0,0,17.73210683,772.3854167
266,2020/1/16,5,0,0,0,0,18.94121847,837.9323671
267,2020/1/16,7,0.041581156,0.323424763,1.658447776,3.491469002,20.617481,878.0483092
268,2020/1/16,9,0.331950796,0.6251156,47.92984104,100.9049285,23.05935506,709.5763889
269,2020/1/16,11,0.5502913,0.828089598,130.1359958,273.9705174,25.08049785,400.692029
270,2020/1/16,13,0.553582608,0.894596313,127.931634,269.3297557,27.34035565,403.8958333
271,2020/1/16,15,0.340111948,0.814964068,55.65771892,117.1741451,24.61703479,415.9335749
272,2020/1/16,17,0.046567365,0.367373904,7.830910691,16.48612777,22.12266247,434.1388889
273,2020/1/16,19,0,0,0,0,20.60428436,504.3865741
274,2020/1/16,21,0,0,0,0,17.90041088,555.3623188
275,2020/1/16,23,0,0,0,0,17.6078831,657.8136574
276,2020/1/17,1,0,0,0,0,17.71813338,749.0507246
277,2020/1/17,3,0,0,0,0,17.89134931,822.3483796
278,2020/1/17,5,0,0,0,0,19.36097625,879.557971
279,2020/1/17,7,0.042100928,0.344573885,1.416167606,2.981405487,21.53892391,914.6388889
280,2020/1/17,9,0.333684638,0.757231238,29.64086293,62.4018167,23.087697,741.8828502
281,2020/1/17,11,0.553111905,0.766617012,64.52698276,135.8462795,23.47490217,427.962963
282,2020/1/17,13,0.557106262,0.904227888,34.29943417,72.20933509,22.58209539,438.6038647
283,2020/1/17,15,0.34358064,0.877688752,25.23651716,53.12950981,22.17122469,437.8136574
284,2020/1/17,17,0.048147867,0.469779844,2.628535281,5.533758486,21.24701792,478.692029
285,2020/1/17,19,0,0,0,0,19.31708721,494.9166667
286,2020/1/17,21,0,0,0,0,18.1244347,575.9780093
287,2020/1/17,23,0,0,0,0,18.1145224,681.4009662
288,2020/1/18,1,0,0,0,0,17.99176289,774.2939815
289,2020/1/18,3,0,0,0,0,18.0126152,850.3768116
290,2020/1/18,5,0,0,0,0,19.23353651,904.4661836
291,2020/1/18,7,0.042672445,0.451861402,1.021600752,2.150738426,21.19767725,916.1666667
292,2020/1/18,9,0.33553119,0.619186327,74.14811023,156.1012847,22.54419185,556.2268519
293,2020/1/18,11,0.556050693,0.110293868,230.5503502,485.3691584,26.60444557,408.7222222
294,2020/1/18,13,0.560730543,0.059269493,142.6652819,300.3479619,27.58925449,404.7476852
295,2020/1/18,15,0.347114917,0.172255028,63.61013225,133.9160679,25.96185228,447.852657
296,2020/1/18,17,0.049751212,0.258705313,8.88569201,18.70672002,21.42169615,489.4951691
297,2020/1/18,19,0,0,0,0,19.0544124,449.0752315
298,2020/1/18,21,0,0,0,0,17.95152562,500.1992754
299,2020/1/18,23,0,0,0,0,17.74286071,587.897343
300,2020/1/19,1,0,0,0,0,17.71984803,637.0324074
301,2020/1/19,3,0,0,0,0,17.83167302,699.8913043
302,2020/1/19,5,0,0,0,0,19.08311866,767.03125
303,2020/1/19,7,0.043295669,0.128502538,2.061875553,4.340790637,20.74707521,805.673913
304,2020/1/19,9,0.337489806,0.100273884,74.1254648,156.0536101,22.62646874,524.3611111
305,2020/1/19,11,0.559106525,0.054021174,229.8329177,483.8587741,26.83000755,411.9398148
306,2020/1/19,13,0.564453822,0.387441626,142.5203548,300.0428522,28.31252132,409.8828502
307,2020/1/19,15,0.350712844,0.697173021,57.78836572,121.6597173,23.84020942,403.7971014
308,2020/1/19,17,0.051376435,0.423669243,9.853077613,20.74332129,22.34264952,449.8784722
309,2020/1/19,19,0,0,0,0,21.16898733,513.3985507
310,2020/1/19,21,0,0,0,0,18.19244481,484.9560185
311,2020/1/19,23,0,0,0,0,17.84631501,540.4842995
312,2020/1/20,1,0,0,0,0,17.68959401,593.9409722
313,2020/1/20,3,0,0,0,0,17.65102415,677.3055556
314,2020/1/20,5,0,0,0,0,18.67367326,757.1038647
315,2020/1/20,7,0.043970578,0.229737531,2.011523129,4.234785534,20.24590296,815.8275463
316,2020/1/20,9,0.33955985,0.239529341,55.40396381,116.6399238,22.98258763,586.1932367
317,2020/1/20,11,0.562278229,0.370325244,194.0682257,408.5646856,27.00868939,394.5428241
318,2020/1/20,13,0.568274372,0.565545255,167.6909999,353.033684,30.50133749,421.076087
319,2020/1/20,15,0.354372361,0.328142885,72.77070989,153.2014945,26.6712781,437.7037037
320,2020/1/20,17,0.053022507,0.366620978,14.13142274,29.75036366,23.09977229,466.589372
321,2020/1/20,19,0,0,0,0,20.71685588,493.7512077
322,2020/1/20,21,0,0,0,0,18.12162355,507.3935185
323,2020/1/20,23,0,0,0,0,17.69737672,605.4371981
324,2020/1/21,1,0,0,0,0,17.68133548,679.9045894
325,2020/1/21,3,0,0,0,0,17.71125093,738.943287
326,2020/1/21,5,0,0,0,0,19.13319662,784.1992754
327,2020/1/21,7,0.044697163,0.217558602,0.423804577,0.892220162,21.18619371,798.3043478
328,2020/1/21,9,0.341740693,0.523037727,12.93732336,27.23647023,22.00771555,707.6296296
329,2020/1/21,11,0.5655646,0.086999613,56.84616655,119.6761401,22.49642679,538.2898551
330,2020/1/21,13,0.572190382,0.04981245,68.30204094,143.7937704,23.18760987,403.9016204
331,2020/1/21,15,0.358091299,0.100699532,37.61105302,79.18116425,22.37014489,413.968599
332,2020/1/21,17,0.054688349,0.125325959,8.100078504,17.05279685,21.47196449,488.5797101
333,2020/1/21,19,0,0,0,0,20.95283061,548.4270833
334,2020/1/21,21,0,0,0,0,17.96728852,576.6509662
335,2020/1/21,23,0,0,0,0,17.71447846,668.9768519
336,2020/1/22,1,0,0,0,0,17.65967324,747.22343
337,2020/1/22,3,0,0,0,0,17.71761042,816.9351852
338,2020/1/22,5,0,0,0,0,18.85384925,878.0393519
339,2020/1/22,7,0.045475423,0.392628211,1.740719455,3.664672536,20.61456975,913.6171498
340,2020/1/22,9,0.344031707,0.581895922,42.48285296,89.43758517,22.51511867,672.3949275
341,2020/1/22,11,0.56896441,0.373875456,107.166917,225.614562,24.21393513,405.4560185
342,2020/1/22,13,0.576199981,0.787251813,80.53075368,169.5384288,24.24341556,391.6799517
343,2020/1/22,15,0.361867413,0.738110425,34.61109126,72.86545529,23.1735216,440.0486111
344,2020/1/22,17,0.056372847,0.453166314,12.70056425,26.73803,22.53543135,416.1545894
345,2020/1/22,19,0,0,0,0,21.35269667,483.1763285
